# Rime user dictionary
#@/db_name	rime_ice
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	20587
#@/user_id	keai
A 	A	c=2 d=9.35125e-06 t=20587
按时返大幅 	an shi fan da fu 	c=0 d=0 t=20587
挖 	wa	c=0 d=0 t=13695
挖 	wa 	c=0 d=0 t=20587
振动 	zhen dong	c=0 d=0 t=13695
振动 	zhen dong 	c=0 d=0 t=20587
损失 	sun shi	c=0 d=0 t=13695
损失 	sun shi 	c=0 d=0 t=20587
换 	huan	c=0 d=0 t=13695
换 	huan 	c=0 d=0 t=20587
换个 	huan ge	c=0 d=0 t=13695
换个 	huan ge 	c=0 d=0 t=20587
换了 	huan le	c=0 d=0 t=13695
换了 	huan le 	c=0 d=0 t=20587
换算 	huan suan	c=0 d=0 t=13695
换算 	huan suan 	c=0 d=0 t=20587
掉 	diao	c=0 d=0 t=13695
掉 	diao 	c=0 d=0 t=20587
排 	pai	c=0 d=0 t=13695
排 	pai 	c=0 d=0 t=20587
排便 	pai bian	c=0 d=0 t=13695
排便 	pai bian 	c=0 d=0 t=20587
排便了 	pai bian le	c=0 d=0 t=13695
排便了 	pai bian le 	c=0 d=0 t=20587
探 	tan	c=0 d=0 t=13695
探 	tan 	c=0 d=0 t=20587
探了出来 	tan le chu lai	c=0 d=0 t=13695
探了出来 	tan le chu lai 	c=0 d=0 t=20587
接下来 	jie xia lai	c=0 d=0 t=13695
接下来 	jie xia lai 	c=0 d=0 t=20587
接下来写 	jie xia lai xie	c=0 d=0 t=13695
接下来写 	jie xia lai xie 	c=0 d=0 t=20587
接了 	jie le	c=0 d=0 t=13695
接了 	jie le 	c=0 d=0 t=20587
接受 	jie shou	c=0 d=0 t=13695
接受 	jie shou 	c=0 d=0 t=20587
接着 	jie zhe	c=0 d=0 t=13695
接着 	jie zhe 	c=0 d=0 t=20587
接管 	jie guan	c=0 d=0 t=13695
接管 	jie guan 	c=0 d=0 t=20587
接续 	jie xu	c=0 d=0 t=13695
接续 	jie xu 	c=0 d=0 t=20587
控制 	kong zhi	c=0 d=0 t=13695
控制 	kong zhi 	c=0 d=0 t=20587
控制体 	kong zhi ti	c=0 d=0 t=13695
控制体 	kong zhi ti 	c=0 d=0 t=20587
控制的 	kong zhi de	c=0 d=0 t=13695
控制的 	kong zhi de 	c=0 d=0 t=20587
推 	tui	c=0 d=0 t=13695
推 	tui 	c=0 d=0 t=20587
推导 	tui dao	c=0 d=0 t=13695
推导 	tui dao 	c=0 d=0 t=20587
推的 	tui de	c=0 d=0 t=13695
推的 	tui de 	c=0 d=0 t=20587
措施 	cuo shi	c=0 d=0 t=13695
措施 	cuo shi 	c=0 d=0 t=20587
掰 	bai	c=0 d=0 t=13695
掰 	bai 	c=0 d=0 t=20587
掺 	can	c=0 d=0 t=13695
掺 	can 	c=0 d=0 t=20587
掺进去 	can jin qu	c=0 d=0 t=13695
掺进去 	can jin qu 	c=0 d=0 t=20587
描述 	miao shu	c=0 d=0 t=13695
描述 	miao shu 	c=0 d=0 t=20587
提点 	ti dian	c=0 d=0 t=13695
提点 	ti dian 	c=0 d=0 t=20587
插件 	cha jian	c=0 d=0 t=13695
插件 	cha jian 	c=0 d=0 t=20587
揭秘 	jie mi	c=0 d=0 t=13695
揭秘 	jie mi 	c=0 d=0 t=20587
搜捕到 	sou bu dao	c=0 d=0 t=13695
搜捕到 	sou bu dao 	c=0 d=0 t=20587
搞 	gao	c=0 d=0 t=13695
搞 	gao 	c=0 d=0 t=20587
搞了 	gao le	c=0 d=0 t=13695
搞了 	gao le 	c=0 d=0 t=20587
搞什么 	gao shen me	c=0 d=0 t=13695
搞什么 	gao shen me 	c=0 d=0 t=20587
携程 	xie cheng	c=0 d=0 t=13695
携程 	xie cheng 	c=0 d=0 t=20587
摊子 	tan zi	c=0 d=0 t=13695
摊子 	tan zi 	c=0 d=0 t=20587
撒 	sa	c=0 d=0 t=13695
撒 	sa 	c=0 d=0 t=20587
撒打飞机阿卡 	sa da fei ji a ka	c=0 d=0 t=13695
撒打飞机阿卡 	sa da fei ji a ka 	c=0 d=0 t=20587
撞击 	zhuang ji	c=0 d=0 t=13695
撞击 	zhuang ji 	c=0 d=0 t=20587
操作 	cao zuo	c=0 d=0 t=13695
操作 	cao zuo 	c=0 d=0 t=20587
支座 	zhi zuo	c=0 d=0 t=13695
支座 	zhi zuo 	c=0 d=0 t=20587
支撑 	zhi cheng	c=0 d=0 t=13695
支撑 	zhi cheng 	c=0 d=0 t=20587
收到 	shou dao	c=0 d=0 t=13695
收到 	shou dao 	c=0 d=0 t=20587
收缩 	shou suo	c=0 d=0 t=13695
收缩 	shou suo 	c=0 d=0 t=20587
收集 	shou ji	c=0 d=0 t=13695
收集 	shou ji 	c=0 d=0 t=20587
改 	gai	c=0 d=0 t=13695
改 	gai 	c=0 d=0 t=20587
改不了 	gai bu liao	c=0 d=0 t=13695
改不了 	gai bu liao 	c=0 d=0 t=20587
改了 	gai le	c=0 d=0 t=13695
改了 	gai le 	c=0 d=0 t=20587
改写 	gai xie	c=0 d=0 t=13695
改写 	gai xie 	c=0 d=0 t=20587
改善 	gai shan	c=0 d=0 t=13695
改善 	gai shan 	c=0 d=0 t=20587
改回 	gai hui	c=0 d=0 t=13695
改回 	gai hui 	c=0 d=0 t=20587
放 	fang	c=0 d=0 t=13695
放 	fang 	c=0 d=0 t=20587
放个 	fang ge	c=0 d=0 t=13695
放个 	fang ge 	c=0 d=0 t=20587
放假 	fang jia	c=0 d=0 t=13695
放假 	fang jia 	c=0 d=0 t=20587
放大 	fang da	c=0 d=0 t=13695
放大 	fang da 	c=0 d=0 t=20587
放屁 	fang pi	c=0 d=0 t=13695
放屁 	fang pi 	c=0 d=0 t=20587
放松 	fang song	c=0 d=0 t=13695
放松 	fang song 	c=0 d=0 t=20587
放烟雾弹 	fang yan wu dan	c=0 d=0 t=13695
放烟雾弹 	fang yan wu dan 	c=0 d=0 t=20587
政府 	zheng fu	c=0 d=0 t=13695
政府 	zheng fu 	c=0 d=0 t=20587
政策 	zheng ce	c=0 d=0 t=13695
政策 	zheng ce 	c=0 d=0 t=20587
效应 	xiao ying	c=0 d=0 t=13695
效应 	xiao ying 	c=0 d=0 t=20587
效果 	xiao guo	c=0 d=0 t=13695
效果 	xiao guo 	c=0 d=0 t=20587
效率 	xiao lv	c=0 d=0 t=13695
效率 	xiao lv 	c=0 d=0 t=20587
救命 	jiu ming	c=0 d=0 t=13695
救命 	jiu ming 	c=0 d=0 t=20587
教务处 	jiao wu chu	c=0 d=0 t=13695
教务处 	jiao wu chu 	c=0 d=0 t=20587
教我 	jiao wo	c=0 d=0 t=13695
教我 	jiao wo 	c=0 d=0 t=20587
教教我 	jiao jiao wo	c=0 d=0 t=13695
教教我 	jiao jiao wo 	c=0 d=0 t=20587
数 	shu	c=0 d=0 t=13695
数 	shu 	c=0 d=0 t=20587
数字 	shu zi	c=0 d=0 t=13695
数字 	shu zi 	c=0 d=0 t=20587
数字列表 	shu zi lie biao	c=0 d=0 t=13695
数字列表 	shu zi lie biao 	c=0 d=0 t=20587
数学 	shu xue	c=0 d=0 t=13695
数学 	shu xue 	c=0 d=0 t=20587
数据 	shu ju	c=0 d=0 t=13695
数据 	shu ju 	c=0 d=0 t=20587
数据库 	shu ju ku	c=0 d=0 t=13695
数据库 	shu ju ku 	c=0 d=0 t=20587
数组 	shu zu	c=0 d=0 t=13695
数组 	shu zu 	c=0 d=0 t=20587
整了 	zheng le	c=0 d=0 t=13695
整了 	zheng le 	c=0 d=0 t=20587
整体 	zheng ti	c=0 d=0 t=13695
整体 	zheng ti 	c=0 d=0 t=20587
文件 	wen jian	c=0 d=0 t=13695
文件 	wen jian 	c=0 d=0 t=20587
文件夹 	wen jian jia	c=0 d=0 t=13695
文件夹 	wen jian jia 	c=0 d=0 t=20587
文字 	wen zi	c=0 d=0 t=13695
文字 	wen zi 	c=0 d=0 t=20587
文本 	wen ben	c=0 d=0 t=13695
文本 	wen ben 	c=0 d=0 t=20587
文本的 	wen ben de	c=0 d=0 t=13695
文本的 	wen ben de 	c=0 d=0 t=20587
文章 	wen zhang	c=0 d=0 t=13695
文章 	wen zhang 	c=0 d=0 t=20587
斗破 	dou po	c=0 d=0 t=13695
斗破 	dou po 	c=0 d=0 t=20587
斜率 	xie lv	c=0 d=0 t=13695
斜率 	xie lv 	c=0 d=0 t=20587
断开 	duan kai	c=0 d=0 t=13695
断开 	duan kai 	c=0 d=0 t=20587
断断续续 	duan duan xu xu	c=0 d=0 t=13695
断断续续 	duan duan xu xu 	c=0 d=0 t=20587
断面 	duan mian	c=0 d=0 t=13695
断面 	duan mian 	c=0 d=0 t=20587
新 	xin	c=0 d=0 t=13695
新 	xin 	c=0 d=0 t=20587
新办法 	xin ban fa	c=0 d=0 t=13695
新办法 	xin ban fa 	c=0 d=0 t=20587
新增 	xin zeng	c=0 d=0 t=13695
新增 	xin zeng 	c=0 d=0 t=20587
新的 	xin de	c=0 d=0 t=13695
新的 	xin de 	c=0 d=0 t=20587
方向 	fang xiang	c=0 d=0 t=13695
方向 	fang xiang 	c=0 d=0 t=20587
方场 	fang chang	c=0 d=0 t=13695
方场 	fang chang 	c=0 d=0 t=20587
方式 	fang shi	c=0 d=0 t=13695
方式 	fang shi 	c=0 d=0 t=20587
方格 	fang ge	c=0 d=0 t=13695
方格 	fang ge 	c=0 d=0 t=20587
方案 	fang an	c=0 d=0 t=13695
方案 	fang an 	c=0 d=0 t=20587
方法 	fang fa	c=0 d=0 t=13695
方法 	fang fa 	c=0 d=0 t=20587
方程 	fang cheng	c=0 d=0 t=13695
方程 	fang cheng 	c=0 d=0 t=20587
方程式 	fang cheng shi	c=0 d=0 t=13695
方程式 	fang cheng shi 	c=0 d=0 t=20587
旋转 	xuan zhuan	c=0 d=0 t=13695
旋转 	xuan zhuan 	c=0 d=0 t=20587
无 	wu	c=0 d=0 t=13695
无 	wu 	c=0 d=0 t=20587
无力感 	wu li gan	c=0 d=0 t=13695
无力感 	wu li gan 	c=0 d=0 t=20587
无处 	wu chu	c=0 d=0 t=13695
无处 	wu chu 	c=0 d=0 t=20587
无影响线 	wu ying xiang xian	c=0 d=0 t=13695
无影响线 	wu ying xiang xian 	c=0 d=0 t=20587
无效 	wu xiao	c=0 d=0 t=13695
无效 	wu xiao 	c=0 d=0 t=20587
无法 	wu fa	c=0 d=0 t=13695
无法 	wu fa 	c=0 d=0 t=20587
无法用 	wu fa yong	c=0 d=0 t=13695
无法用 	wu fa yong 	c=0 d=0 t=20587
无添加 	wu tian jia	c=0 d=0 t=13695
无添加 	wu tian jia 	c=0 d=0 t=20587
无穷 	wu qiong	c=0 d=0 t=13695
无穷 	wu qiong 	c=0 d=0 t=20587
日历 	ri li	c=0 d=0 t=13695
日历 	ri li 	c=0 d=0 t=20587
日常 	ri chang	c=0 d=0 t=13695
日常 	ri chang 	c=0 d=0 t=20587
日志 	ri zhi	c=0 d=0 t=13695
日志 	ri zhi 	c=0 d=0 t=20587
日本 	ri ben	c=0 d=0 t=13695
日本 	ri ben 	c=0 d=0 t=20587
日美 	ri mei	c=0 d=0 t=13695
日美 	ri mei 	c=0 d=0 t=20587
日记 	ri ji	c=0 d=0 t=13695
日记 	ri ji 	c=0 d=0 t=20587
早上 	zao shang	c=0 d=0 t=13695
早上 	zao shang 	c=0 d=0 t=20587
早点 	zao dian	c=0 d=0 t=13695
早点 	zao dian 	c=0 d=0 t=20587
时 	shi	c=0 d=0 t=13695
时 	shi 	c=0 d=0 t=20587
时候 	shi hou	c=0 d=0 t=13695
时候 	shi hou 	c=0 d=0 t=20587
时刻 	shi ke	c=0 d=0 t=13695
时刻 	shi ke 	c=0 d=0 t=20587
时间 	shi jian	c=0 d=0 t=13695
时间 	shi jian 	c=0 d=0 t=20587
昂 	ang	c=0 d=0 t=13695
昂 	ang 	c=0 d=0 t=20587
明天 	ming tian	c=0 d=0 t=13695
明天 	ming tian 	c=0 d=0 t=20587
明显 	ming xian	c=0 d=0 t=13695
明显 	ming xian 	c=0 d=0 t=20587
明白 	ming bai	c=0 d=0 t=13695
明白 	ming bai 	c=0 d=0 t=20587
易错 	yi cuo	c=0 d=0 t=13695
易错 	yi cuo 	c=0 d=0 t=20587
星 	xing	c=0 d=0 t=13695
星 	xing 	c=0 d=0 t=20587
星曜 	xing yao	c=0 d=0 t=13695
星曜 	xing yao 	c=0 d=0 t=20587
昨天 	zuo tian	c=0 d=0 t=13695
昨天 	zuo tian 	c=0 d=0 t=20587
是 	shi	c=0 d=0 t=13695
是 	shi 	c=0 d=0 t=20587
是不是 	shi bu shi	c=0 d=0 t=13695
是不是 	shi bu shi 	c=0 d=0 t=20587
是什么 	shi shen me	c=0 d=0 t=13695
是什么 	shi shen me 	c=0 d=0 t=20587
是否 	shi fou	c=0 d=0 t=13695
是否 	shi fou 	c=0 d=0 t=20587
是啥 	shi sha	c=0 d=0 t=13695
是啥 	shi sha 	c=0 d=0 t=20587
是我 	shi wo	c=0 d=0 t=13695
是我 	shi wo 	c=0 d=0 t=20587
是指 	shi zhi	c=0 d=0 t=13695
是指 	shi zhi 	c=0 d=0 t=20587
显示 	xian shi	c=0 d=0 t=13695
显示 	xian shi 	c=0 d=0 t=20587
显黑 	xian hei	c=0 d=0 t=13695
显黑 	xian hei 	c=0 d=0 t=20587
晚上 	wan shang	c=0 d=0 t=13695
晚上 	wan shang 	c=0 d=0 t=20587
晚了 	wan le	c=0 d=0 t=13695
晚了 	wan le 	c=0 d=0 t=20587
晨 	chen	c=0 d=0 t=13695
晨 	chen 	c=0 d=0 t=20587
普朗 	pu lang	c=0 d=0 t=13695
普朗 	pu lang 	c=0 d=0 t=20587
晴 	qing	c=0 d=0 t=13695
晴 	qing 	c=0 d=0 t=20587
暑假 	shu jia	c=0 d=0 t=13695
暑假 	shu jia 	c=0 d=0 t=20587
更 	geng	c=0 d=0 t=13695
更 	geng 	c=0 d=0 t=20587
更多 	geng duo	c=0 d=0 t=13695
更多 	geng duo 	c=0 d=0 t=20587
更好 	geng hao	c=0 d=0 t=13695
更好 	geng hao 	c=0 d=0 t=20587
更好看 	geng hao kan	c=0 d=0 t=13695
更好看 	geng hao kan 	c=0 d=0 t=20587
更改 	geng gai	c=0 d=0 t=13695
更改 	geng gai 	c=0 d=0 t=20587
更改成功 	geng gai cheng gong	c=0 d=0 t=13695
更改成功 	geng gai cheng gong 	c=0 d=0 t=20587
更新 	geng xin	c=0 d=0 t=13695
更新 	geng xin 	c=0 d=0 t=20587
更清晰 	geng qing xi	c=0 d=0 t=13695
更清晰 	geng qing xi 	c=0 d=0 t=20587
最后 	zui hou	c=0 d=0 t=13695
最后 	zui hou 	c=0 d=0 t=20587
最多 	zui duo	c=0 d=0 t=13695
最多 	zui duo 	c=0 d=0 t=20587
最大 	zui da	c=0 d=0 t=13695
最大 	zui da 	c=0 d=0 t=20587
最小 	zui xiao	c=0 d=0 t=13695
最小 	zui xiao 	c=0 d=0 t=20587
最开始 	zui kai shi	c=0 d=0 t=13695
最开始 	zui kai shi 	c=0 d=0 t=20587
最终 	zui zhong	c=0 d=0 t=13695
最终 	zui zhong 	c=0 d=0 t=20587
最近 	zui jin	c=0 d=0 t=13695
最近 	zui jin 	c=0 d=0 t=20587
月 	yue	c=0 d=0 t=13695
月 	yue 	c=0 d=0 t=20587
有 	you	c=0 d=0 t=13695
有 	you 	c=0 d=0 t=20587
有一点 	you yi dian	c=0 d=0 t=13695
有一点 	you yi dian 	c=0 d=0 t=20587
有什么 	you shen me	c=0 d=0 t=13695
有什么 	you shen me 	c=0 d=0 t=20587
有关 	you guan	c=0 d=0 t=13695
有关 	you guan 	c=0 d=0 t=20587
有区别 	you qu bie	c=0 d=0 t=13695
有区别 	you qu bie 	c=0 d=0 t=20587
有吗 	you ma	c=0 d=0 t=13695
有吗 	you ma 	c=0 d=0 t=20587
有啥 	you sha	c=0 d=0 t=13695
有啥 	you sha 	c=0 d=0 t=20587
有序 	you xu	c=0 d=0 t=13695
有序 	you xu 	c=0 d=0 t=20587
有我 	you wo	c=0 d=0 t=13695
有我 	you wo 	c=0 d=0 t=20587
有效 	you xiao	c=0 d=0 t=13695
有效 	you xiao 	c=0 d=0 t=20587
有效了 	you xiao le	c=0 d=0 t=13695
有效了 	you xiao le 	c=0 d=0 t=20587
有数据 	you shu ju	c=0 d=0 t=13695
有数据 	you shu ju 	c=0 d=0 t=20587
有时候 	you shi hou	c=0 d=0 t=13695
有时候 	you shi hou 	c=0 d=0 t=20587
有机 	you ji	c=0 d=0 t=13695
有机 	you ji 	c=0 d=0 t=20587
有机玻璃 	you ji bo li	c=0 d=0 t=13695
有机玻璃 	you ji bo li 	c=0 d=0 t=20587
有桌子 	you zhuo zi	c=0 d=0 t=13695
有桌子 	you zhuo zi 	c=0 d=0 t=20587
有没有 	you mei you	c=0 d=0 t=13695
有没有 	you mei you 	c=0 d=0 t=20587
有点 	you dian	c=0 d=0 t=13695
有点 	you dian 	c=0 d=0 t=20587
有的 	you de	c=0 d=0 t=13695
有的 	you de 	c=0 d=0 t=20587
有趣 	you qu	c=0 d=0 t=13695
有趣 	you qu 	c=0 d=0 t=20587
有问题 	you wen ti	c=0 d=0 t=13695
有问题 	you wen ti 	c=0 d=0 t=20587
有限 	you xian	c=0 d=0 t=13695
有限 	you xian 	c=0 d=0 t=20587
朋友 	peng you	c=0 d=0 t=13695
朋友 	peng you 	c=0 d=0 t=20587
朋友通红 	peng you tong hong	c=0 d=0 t=13695
朋友通红 	peng you tong hong 	c=0 d=0 t=20587
服了 	fu le	c=0 d=0 t=13695
服了 	fu le 	c=0 d=0 t=20587
服务 	fu wu	c=0 d=0 t=13695
服务 	fu wu 	c=0 d=0 t=20587
服务区 	fu wu qu	c=0 d=0 t=13695
服务区 	fu wu qu 	c=0 d=0 t=20587
望着 	wang zhe	c=0 d=0 t=13695
望着 	wang zhe 	c=0 d=0 t=20587
朝思暮想 	zhao si mu xiang	c=0 d=0 t=13695
朝思暮想 	zhao si mu xiang 	c=0 d=0 t=20587
期 	qi	c=0 d=0 t=13695
期 	qi 	c=0 d=0 t=20587
木 	mu	c=0 d=0 t=13695
木 	mu 	c=0 d=0 t=20587
未完成 	wei wan cheng	c=0 d=0 t=13695
未完成 	wei wan cheng 	c=0 d=0 t=20587
未知 	wei zhi	c=0 d=0 t=13695
未知 	wei zhi 	c=0 d=0 t=20587
未知量 	wei zhi liang	c=0 d=0 t=13695
未知量 	wei zhi liang 	c=0 d=0 t=20587
末 	mo	c=0 d=0 t=13695
末 	mo 	c=0 d=0 t=20587
本来 	ben lai	c=0 d=0 t=13695
本来 	ben lai 	c=0 d=0 t=20587
本次 	ben ci	c=0 d=0 t=13695
本次 	ben ci 	c=0 d=0 t=20587
机 	ji	c=0 d=0 t=13695
机 	ji 	c=0 d=0 t=20587
机卡分离 	ji ka fen li	c=0 d=0 t=13695
机卡分离 	ji ka fen li 	c=0 d=0 t=20587
机器 	ji qi	c=0 d=0 t=13695
机器 	ji qi 	c=0 d=0 t=20587
机场 	ji chang	c=0 d=0 t=13695
机场 	ji chang 	c=0 d=0 t=20587
杂拌 	za ban	c=0 d=0 t=13695
杂拌 	za ban 	c=0 d=0 t=20587
权重 	quan zhong	c=0 d=0 t=13695
权重 	quan zhong 	c=0 d=0 t=20587
权限 	quan xian	c=0 d=0 t=13695
权限 	quan xian 	c=0 d=0 t=20587
杆 	gan	c=0 d=0 t=13695
杆 	gan 	c=0 d=0 t=20587
杆件 	gan jian	c=0 d=0 t=13695
杆件 	gan jian 	c=0 d=0 t=20587
杆端 	gan duan	c=0 d=0 t=13695
杆端 	gan duan 	c=0 d=0 t=20587
李 	li	c=0 d=0 t=13695
李 	li 	c=0 d=0 t=20587
李磊 	li lei	c=0 d=0 t=13695
李磊 	li lei 	c=0 d=0 t=20587
材料 	cai liao	c=0 d=0 t=13695
材料 	cai liao 	c=0 d=0 t=20587
条 	tiao	c=0 d=0 t=13695
条 	tiao 	c=0 d=0 t=20587
条件 	tiao jian	c=0 d=0 t=13695
条件 	tiao jian 	c=0 d=0 t=20587
条件概率 	tiao jian gai lv	c=0 d=0 t=13695
条件概率 	tiao jian gai lv 	c=0 d=0 t=20587
来 	lai	c=0 d=0 t=13695
来 	lai 	c=0 d=0 t=20587
来了 	lai le	c=0 d=0 t=13695
来了 	lai le 	c=0 d=0 t=20587
来到 	lai dao	c=0 d=0 t=13695
来到 	lai dao 	c=0 d=0 t=20587
来得及 	lai de ji	c=0 d=0 t=13695
来得及 	lai de ji 	c=0 d=0 t=20587
来没 	lai mei	c=0 d=0 t=13695
来没 	lai mei 	c=0 d=0 t=20587
来的 	lai de	c=0 d=0 t=13695
来的 	lai de 	c=0 d=0 t=20587
来的那天 	lai de na tian	c=0 d=0 t=13695
来的那天 	lai de na tian 	c=0 d=0 t=20587
板砖 	ban zhuan	c=0 d=0 t=13695
板砖 	ban zhuan 	c=0 d=0 t=20587
极限 	ji xian	c=0 d=0 t=13695
极限 	ji xian 	c=0 d=0 t=20587
极限了 	ji xian le	c=0 d=0 t=13695
极限了 	ji xian le 	c=0 d=0 t=20587
极限状态 	ji xian zhuang tai	c=0 d=0 t=13695
极限状态 	ji xian zhuang tai 	c=0 d=0 t=20587
构建 	gou jian	c=0 d=0 t=13695
构建 	gou jian 	c=0 d=0 t=20587
果壳 	guo ke	c=0 d=0 t=13695
果壳 	guo ke 	c=0 d=0 t=20587
枣色 	zao se	c=0 d=0 t=13695
枣色 	zao se 	c=0 d=0 t=20587
查 	cha	c=0 d=0 t=13695
查 	cha 	c=0 d=0 t=20587
查了 	cha le	c=0 d=0 t=13695
查了 	cha le 	c=0 d=0 t=20587
查找 	cha zhao	c=0 d=0 t=13695
查找 	cha zhao 	c=0 d=0 t=20587
查的 	cha de	c=0 d=0 t=13695
查的 	cha de 	c=0 d=0 t=20587
查看 	cha kan	c=0 d=0 t=13695
查看 	cha kan 	c=0 d=0 t=20587
查询 	cha xun	c=0 d=0 t=13695
查询 	cha xun 	c=0 d=0 t=20587
标 	biao	c=0 d=0 t=13695
标 	biao 	c=0 d=0 t=20587
标准 	biao zhun	c=0 d=0 t=13695
标准 	biao zhun 	c=0 d=0 t=20587
标出 	biao chu	c=0 d=0 t=13695
标出 	biao chu 	c=0 d=0 t=20587
标注 	biao zhu	c=0 d=0 t=13695
标注 	biao zhu 	c=0 d=0 t=20587
标签页 	biao qian ye	c=0 d=0 t=13695
标签页 	biao qian ye 	c=0 d=0 t=20587
标记 	biao ji	c=0 d=0 t=13695
标记 	biao ji 	c=0 d=0 t=20587
标齐 	biao qi	c=0 d=0 t=13695
标齐 	biao qi 	c=0 d=0 t=20587
校 	xiao	c=0 d=0 t=13695
校 	xiao 	c=0 d=0 t=20587
校园 	xiao yuan	c=0 d=0 t=13695
校园 	xiao yuan 	c=0 d=0 t=20587
校园卡 	xiao yuan ka	c=0 d=0 t=13695
校园卡 	xiao yuan ka 	c=0 d=0 t=20587
样 	yang	c=0 d=0 t=13695
样 	yang 	c=0 d=0 t=20587
样子 	yang zi	c=0 d=0 t=13695
样子 	yang zi 	c=0 d=0 t=20587
样本 	yang ben	c=0 d=0 t=13695
样本 	yang ben 	c=0 d=0 t=20587
核 	he	c=0 d=0 t=13695
核 	he 	c=0 d=0 t=20587
根本 	gen ben	c=0 d=0 t=13695
根本 	gen ben 	c=0 d=0 t=20587
格式 	ge shi	c=0 d=0 t=13695
格式 	ge shi 	c=0 d=0 t=20587
格式化 	ge shi hua	c=0 d=0 t=13695
格式化 	ge shi hua 	c=0 d=0 t=20587
格式化下 	ge shi hua xia	c=0 d=0 t=13695
格式化下 	ge shi hua xia 	c=0 d=0 t=20587
桁架 	hang jia	c=0 d=0 t=13695
桁架 	hang jia 	c=0 d=0 t=20587
框 	kuang	c=0 d=0 t=13695
框 	kuang 	c=0 d=0 t=20587
框架 	kuang jia	c=0 d=0 t=13695
框架 	kuang jia 	c=0 d=0 t=20587
案件 	an jian	c=0 d=0 t=13695
案件 	an jian 	c=0 d=0 t=20587
案件盎司短卷发 	an jian ang si duan juan fa	c=0 d=0 t=13695
案件盎司短卷发 	an jian ang si duan juan fa 	c=0 d=0 t=20587
桌子 	zhuo zi	c=0 d=0 t=13695
桌子 	zhuo zi 	c=0 d=0 t=20587
桌面 	zhuo mian	c=0 d=0 t=13695
桌面 	zhuo mian 	c=0 d=0 t=20587
桶 	tong	c=0 d=0 t=13695
桶 	tong 	c=0 d=0 t=20587
桶宇航局 	tong yu hang ju	c=0 d=0 t=13695
桶宇航局 	tong yu hang ju 	c=0 d=0 t=20587
梅花 	mei hua	c=0 d=0 t=13695
梅花 	mei hua 	c=0 d=0 t=20587
梦魇 	meng yan	c=0 d=0 t=13695
梦魇 	meng yan 	c=0 d=0 t=20587
梦魇绝镇 	meng yan jue zhen	c=0 d=0 t=13695
梦魇绝镇 	meng yan jue zhen 	c=0 d=0 t=20587
梯度 	ti du	c=0 d=0 t=13695
梯度 	ti du 	c=0 d=0 t=20587
梯度风 	ti du feng	c=0 d=0 t=13695
梯度风 	ti du feng 	c=0 d=0 t=20587
检查 	jian cha	c=0 d=0 t=13695
检查 	jian cha 	c=0 d=0 t=20587
检测 	jian ce	c=0 d=0 t=13695
检测 	jian ce 	c=0 d=0 t=20587
检验 	jian yan	c=0 d=0 t=13695
检验 	jian yan 	c=0 d=0 t=20587
概率 	gai lv	c=0 d=0 t=13695
概率 	gai lv 	c=0 d=0 t=20587
模块 	mo kuai	c=0 d=0 t=13695
模块 	mo kuai 	c=0 d=0 t=20587
模式 	mo shi	c=0 d=0 t=13695
模式 	mo shi 	c=0 d=0 t=20587
模拟器 	mo ni qi	c=0 d=0 t=13695
模拟器 	mo ni qi 	c=0 d=0 t=20587
模范 	mo fan	c=0 d=0 t=13695
模范 	mo fan 	c=0 d=0 t=20587
横 	heng	c=0 d=0 t=13695
横 	heng 	c=0 d=0 t=20587
次数 	ci shu	c=0 d=0 t=13695
次数 	ci shu 	c=0 d=0 t=20587
欣赏 	xin shang	c=0 d=0 t=13695
欣赏 	xin shang 	c=0 d=0 t=20587
欧洲 	ou zhou	c=0 d=0 t=13695
欧洲 	ou zhou 	c=0 d=0 t=20587
正 	zheng	c=0 d=0 t=13695
正 	zheng 	c=0 d=0 t=20587
正则 	zheng ze	c=0 d=0 t=13695
正则 	zheng ze 	c=0 d=0 t=20587
正向 	zheng xiang	c=0 d=0 t=13695
正向 	zheng xiang 	c=0 d=0 t=20587
正在 	zheng zai	c=0 d=0 t=13695
正在 	zheng zai 	c=0 d=0 t=20587
正对 	zheng dui	c=0 d=0 t=13695
正对 	zheng dui 	c=0 d=0 t=20587
正对陈 	zheng dui chen	c=0 d=0 t=13695
正对陈 	zheng dui chen 	c=0 d=0 t=20587
正常 	zheng chang	c=0 d=0 t=13695
正常 	zheng chang 	c=0 d=0 t=20587
正确 	zheng que	c=0 d=0 t=13695
正确 	zheng que 	c=0 d=0 t=20587
正误 	zheng wu	c=0 d=0 t=13695
正误 	zheng wu 	c=0 d=0 t=20587
正负 	zheng fu	c=0 d=0 t=13695
正负 	zheng fu 	c=0 d=0 t=20587
步骤 	bu zhou	c=0 d=0 t=13695
步骤 	bu zhou 	c=0 d=0 t=20587
死锁 	si suo	c=0 d=0 t=13695
死锁 	si suo 	c=0 d=0 t=20587
段 	duan	c=0 d=0 t=13695
段 	duan 	c=0 d=0 t=20587
殿 	dian	c=0 d=0 t=13695
殿 	dian 	c=0 d=0 t=20587
每 	mei	c=0 d=0 t=13695
每 	mei 	c=0 d=0 t=20587
每个 	mei ge	c=0 d=0 t=13695
每个 	mei ge 	c=0 d=0 t=20587
每句话 	mei ju hua	c=0 d=0 t=13695
每句话 	mei ju hua 	c=0 d=0 t=20587
